iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
AND,Europe,Andorra,2021-05-10,13406,0,24.857,127,0,0.286,168159.36,0.0,311.798,1593.036,0.0,3.584,0.77,,,,,,,,,186191,,2355.834,,388.0,4.909,0.0493,20.3,tests performed,31633,26931,4702,,,393.0,39.62,33.73,5.89,,4922.0,393.0,0.492,52.78,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-05-11,13406,0,24.857,127,0,0.286,168159.36,0.0,311.798,1593.036,0.0,3.584,0.76,,,,,,,,,,,,,375.0,4.745,0.0499,20.0,tests performed,,,,,,351.0,,,,,4396.0,351.0,0.44,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-05-12,13406,0,24.857,127,0,0.286,168159.36,0.0,311.798,1593.036,0.0,3.584,0.76,,,,,,,,,,,,,362.0,4.58,0.0513,19.5,tests performed,,,,,,309.0,,,,,3870.0,308.0,0.386,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-05-13,13406,0,24.857,127,0,0.286,168159.36,0.0,311.798,1593.036,0.0,3.584,0.75,,,,,,,,,,,,,350.0,4.428,0.0437,22.9,tests performed,,,,,,267.0,,,,,3344.0,266.0,0.333,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-05-14,13406,0,24.857,127,0,0.286,168159.36,0.0,311.798,1593.036,0.0,3.584,0.75,,,,,,,,,,,,,337.0,4.264,0.0509,19.7,tests performed,,,,,,224.0,,,,,2806.0,224.0,0.281,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-05-15,13406,0,24.857,127,0,0.286,168159.36,0.0,311.798,1593.036,0.0,3.584,0.74,,,,,,,,,,,,,324.0,4.1,0.0459,21.8,tests performed,,,,,,182.0,,,,,2279.0,182.0,0.228,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-05-16,13510,104,14.857,127,0,0.0,169463.89,1304.533,186.362,1593.036,0.0,0.0,0.74,,,,,,,,,,,,,311.0,3.935,0.04,25.0,tests performed,,,,,,140.0,,,,,1753.0,140.0,0.175,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-05-17,13510,0,14.857,127,0,0.0,169463.89,0.0,186.362,1593.036,0.0,0.0,0.73,,,,,,,,,188280,,2382.266,,298.0,3.771,0.0604,16.6,tests performed,32317,27613,4704,,,98.0,40.48,34.58,5.89,,1227.0,97.0,0.121,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-05-18,13510,0,14.857,127,0,0.0,169463.89,0.0,186.362,1593.036,0.0,0.0,0.72,,,,,,,,,,,,,300.0,3.796,0.0581,17.2,tests performed,,,,,,120.0,,,,,1503.0,84.0,0.105,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-05-19,13510,0,14.857,127,0,0.0,169463.89,0.0,186.362,1593.036,0.0,0.0,0.71,,,,,,,,,,,,,303.0,3.834,0.0467,21.4,tests performed,,,,,,143.0,,,,,1791.0,70.0,0.088,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-05-20,13510,0,14.857,127,0,0.0,169463.89,0.0,186.362,1593.036,0.0,0.0,0.71,,,,,,,,,,,,,305.0,3.859,0.0464,21.6,tests performed,,,,,,166.0,,,,,2079.0,56.0,0.07,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-05-21,13510,0,14.857,127,0,0.0,169463.89,0.0,186.362,1593.036,0.0,0.0,0.7,,,,,,,,,,,,,307.0,3.884,0.0275,36.4,tests performed,,,,,,189.0,,,,,2367.0,42.0,0.053,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-05-22,13510,0,14.857,127,0,0.0,169463.89,0.0,186.362,1593.036,0.0,0.0,0.7,,,,,,,,,,,,,309.0,3.91,0.0273,36.7,tests performed,,,,,,212.0,,,,,2655.0,28.0,0.035,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-05-23,13609,99,14.143,127,0,0.0,170705.7,1241.815,177.402,1593.036,0.0,0.0,0.7,,,,,,,,,,,,,311.0,3.935,0.0271,36.9,tests performed,,,,,,234.0,,,,,2931.0,14.0,0.018,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-05-24,13609,0,14.143,127,0,0.0,170705.7,0.0,177.402,1593.036,0.0,0.0,0.7,,,,,,,,,190469,,2409.963,,313.0,3.96,0.0064,156.5,tests performed,,,,,,257.0,,,,,3219.0,0.0,0.0,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-05-25,13609,0,14.143,127,0,0.0,170705.7,0.0,177.402,1593.036,0.0,0.0,0.7,,,,,,,,,,,,,296.0,3.745,0.0458,21.8,tests performed,,,,,,257.0,,,,,3219.0,0.0,0.0,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-05-26,13609,0,14.143,127,0,0.0,170705.7,0.0,177.402,1593.036,0.0,0.0,0.71,,,,,,,,,,,,,280.0,3.543,0.052,19.2,tests performed,,,,,,257.0,,,,,3219.0,0.0,0.0,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-05-27,13609,0,14.143,127,0,0.0,170705.7,0.0,177.402,1593.036,0.0,0.0,0.72,,,,,,,,,,,,,264.0,3.34,0.0611,16.4,tests performed,,,,,,257.0,,,,,3219.0,0.0,0.0,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-05-28,13609,0,14.143,127,0,0.0,170705.7,0.0,177.402,1593.036,0.0,0.0,0.72,,,,,,,,,,,,,247.0,3.125,0.0717,13.9,tests performed,,,,,,257.0,,,,,3219.0,0.0,0.0,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-05-29,13609,0,14.143,127,0,0.0,170705.7,0.0,177.402,1593.036,0.0,0.0,0.73,,,,,,,,,,,,,231.0,2.923,0.0767,13.0,tests performed,,,,,,257.0,,,,,3219.0,0.0,0.0,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-05-30,13693,84,12.0,127,0,0.0,171759.36,1053.662,150.523,1593.036,0.0,0.0,0.74,,,,,,,,,,,,,215.0,2.72,0.0824,12.1,tests performed,,,,,,257.0,,,,,3219.0,0.0,0.0,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-05-31,13693,0,12.0,127,0,0.0,171759.36,0.0,150.523,1593.036,0.0,0.0,0.75,,,,,,,,,191856,,2427.512,,198.0,2.505,0.114,8.8,tests performed,35916,27613,8303,,,257.0,44.98,34.58,10.4,,3219.0,0.0,0.0,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,135.09999,28.57,44.8,1708.8934
AND,Europe,Andorra,2021-06-01,13693,0,12.0,127,0,0.0,171759.36,0.0,150.523,1593.036,0.0,0.0,0.75,,,,,,,,,,,,,205.0,2.594,0.0453,22.1,tests performed,,,,,,334.0,,,,,4183.0,60.0,0.075,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-06-02,13693,0,12.0,127,0,0.0,171759.36,0.0,150.523,1593.036,0.0,0.0,0.76,,,,,,,,,,,,,212.0,2.682,0.0492,20.3,tests performed,,,,,,410.0,,,,,5135.0,119.0,0.149,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-06-03,13693,0,12.0,127,0,0.0,171759.36,0.0,150.523,1593.036,0.0,0.0,0.76,,,,,,,,,,,,,220.0,2.784,0.0455,22.0,tests performed,,,,,,487.0,,,,,6099.0,179.0,0.224,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-06-04,13693,0,12.0,127,0,0.0,171759.36,0.0,150.523,1593.036,0.0,0.0,0.77,,,,,,,,,,,,,227.0,2.872,0.0409,24.4,tests performed,,,,,,564.0,,,,,7064.0,239.0,0.299,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-06-05,13693,0,12.0,127,0,0.0,171759.36,0.0,150.523,1593.036,0.0,0.0,0.78,,,,,,,,,,,,,234.0,2.961,0.0397,25.2,tests performed,,,,,,640.0,,,,,8016.0,298.0,0.373,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-06-06,13758,65,9.286,127,0,0.0,172574.7,815.333,116.476,1593.036,0.0,0.0,0.79,,,,,,,,,,,,,241.0,3.049,0.0385,26.0,tests performed,,,,,,717.0,,,,,8980.0,358.0,0.448,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-06-07,13758,0,9.286,127,0,0.0,172574.7,0.0,116.476,1593.036,0.0,0.0,0.79,,,,,,,,,193594,,2449.503,,248.0,3.138,0.0288,34.7,tests performed,41473,30535,10938,,,794.0,51.94,38.24,13.7,,9945.0,417.0,0.522,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-06-08,13758,0,9.286,127,0,0.0,172574.7,0.0,116.476,1593.036,0.0,0.0,0.8,,,,,,,,,,,,,237.0,2.999,0.0313,31.9,tests performed,,,,,,877.0,,,,,10984.0,442.0,0.554,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-06-09,13758,0,9.286,127,0,0.0,172574.7,0.0,116.476,1593.036,0.0,0.0,0.81,,,,,,,,,,,,,226.0,2.86,0.0297,33.7,tests performed,,,,,,960.0,,,,,12024.0,466.0,0.584,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-06-10,13758,0,9.286,127,0,0.0,172574.7,0.0,116.476,1593.036,0.0,0.0,0.82,,,,,,,,,,,,,214.0,2.708,0.0354,28.3,tests performed,,,,,,1043.0,,,,,13063.0,490.0,0.614,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-06-11,13758,0,9.286,127,0,0.0,172574.7,0.0,116.476,1593.036,0.0,0.0,0.82,,,,,,,,,,,,,203.0,2.569,0.0387,25.8,tests performed,,,,,,1127.0,,,,,14115.0,514.0,0.644,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-06-12,13758,0,9.286,127,0,0.0,172574.7,0.0,116.476,1593.036,0.0,0.0,0.83,,,,,,,,,,,,,191.0,2.417,0.0411,24.3,tests performed,,,,,,1210.0,,,,,15155.0,539.0,0.675,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-06-13,13813,55,7.857,127,0,0.0,173264.6,689.897,98.557,1593.036,0.0,0.0,0.84,,,,,,,,,194606,,2462.307,,180.0,2.278,0.0436,22.9,tests performed,,,,,,1293.0,,,,,16194.0,563.0,0.705,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-06-14,13813,0,7.857,127,0,0.0,173264.6,0.0,98.557,1593.036,0.0,0.0,0.84,,,,,,,,,,,,,164.0,2.075,0.0427,23.4,tests performed,51107,34646,16416,,,1376.0,64.01,43.39,20.56,,17234.0,587.0,0.735,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-06-15,13813,0,7.857,127,0,0.0,173264.6,0.0,98.557,1593.036,0.0,0.0,0.85,,,,,,,,,,,,,160.0,2.024,0.042,23.8,tests performed,,,,,,1428.0,,,,,17885.0,585.0,0.733,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-06-16,13813,0,7.857,127,0,0.0,173264.6,0.0,98.557,1593.036,0.0,0.0,0.86,,,,,,,,,,,,,156.0,1.974,0.0412,24.3,tests performed,,,,,,1479.0,,,,,18524.0,584.0,0.731,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-06-17,13813,0,7.857,127,0,0.0,173264.6,0.0,98.557,1593.036,0.0,0.0,0.87,,,,,,,,,,,,,151.0,1.911,0.0322,31.1,tests performed,,,,,,1531.0,,,,,19175.0,582.0,0.729,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-06-18,13813,0,7.857,127,0,0.0,173264.6,0.0,98.557,1593.036,0.0,0.0,0.88,,,,,,,,,,,,,147.0,1.86,0.0282,35.5,tests performed,,,,,,1582.0,,,,,19814.0,580.0,0.726,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-06-19,13813,0,7.857,127,0,0.0,173264.6,0.0,98.557,1593.036,0.0,0.0,0.9,,,,,,,,,,,,,143.0,1.809,0.029,34.5,tests performed,,,,,,1634.0,,,,,20465.0,578.0,0.724,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-06-20,13842,29,4.143,127,0,0.0,173628.36,363.764,51.966,1593.036,0.0,0.0,0.91,,,,,,,,,,,,,138.0,1.746,0.03,33.3,tests performed,,,,,,1685.0,,,,,21104.0,576.0,0.721,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-06-21,13842,0,4.143,127,0,0.0,173628.36,0.0,51.966,1593.036,0.0,0.0,0.92,,,,,,,,,195713,,2476.314,,138.0,1.746,0.0393,25.4,tests performed,63265,38667,24598,,,1737.0,79.24,48.43,30.81,,21755.0,574.0,0.719,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-06-22,13842,0,4.143,127,0,0.0,173628.36,0.0,51.966,1593.036,0.0,0.0,0.93,,,,,,,,,,,,,140.0,1.771,0.0367,27.2,tests performed,,,,,,1592.0,,,,,19939.0,555.0,0.695,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-06-23,13842,0,4.143,127,0,0.0,173628.36,0.0,51.966,1593.036,0.0,0.0,0.94,,,,,,,,,,,,,142.0,1.797,0.0372,26.9,tests performed,,,,,,1447.0,,,,,18123.0,535.0,0.67,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-06-24,13842,0,4.143,127,0,0.0,173628.36,0.0,51.966,1593.036,0.0,0.0,0.94,,,,,,,,,,,,,145.0,1.835,0.0374,26.7,tests performed,,,,,,1303.0,,,,,16320.0,515.0,0.645,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-06-25,13842,0,4.143,127,0,0.0,173628.36,0.0,51.966,1593.036,0.0,0.0,0.95,,,,,,,,,,,,,147.0,1.86,0.0389,25.7,tests performed,,,,,,1158.0,,,,,14503.0,495.0,0.62,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-06-26,13842,0,4.143,127,0,0.0,173628.36,0.0,51.966,1593.036,0.0,0.0,0.96,,,,,,,,,,,,,149.0,1.885,0.0383,26.1,tests performed,,,,,,1013.0,,,,,12687.0,475.0,0.595,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-06-27,13882,40,5.714,127,0,0.0,174130.11,501.744,71.678,1593.036,0.0,0.0,0.97,,,,,,,,,,,,,151.0,1.911,0.0378,26.4,tests performed,,,,,,868.0,,,,,10871.0,455.0,0.57,43.52,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-06-28,13882,0,5.714,127,0,0.0,174130.11,0.0,71.678,1593.036,0.0,0.0,0.98,,,,,,,,,196782,,2489.84,,153.0,1.936,0.0168,59.5,tests performed,68329,41716,26613,,,723.0,85.58,52.25,33.33,,9055.0,436.0,0.546,46.3,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-06-29,13882,0,5.714,127,0,0.0,174130.11,0.0,71.678,1593.036,0.0,0.0,1.0,,,,,,,,,,,,,157.0,1.986,0.0328,30.5,tests performed,,,,,,637.0,,,,,7978.0,387.0,0.485,46.3,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-06-30,13882,0,5.714,127,0,0.0,174130.11,0.0,71.678,1593.036,0.0,0.0,1.0,,,,,,,,,,,,,161.0,2.037,0.0337,29.7,tests performed,,,,,,551.0,,,,,6901.0,337.0,0.422,46.3,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,127.79999,25.6,-27.76,1616.5549
AND,Europe,Andorra,2021-07-01,13882,0,5.714,127,0,0.0,174130.11,0.0,71.678,1593.036,0.0,0.0,1.0,,,,,,,,,,,,,165.0,2.088,0.0355,28.2,tests performed,,,,,,465.0,,,,,5824.0,288.0,0.361,46.3,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-07-02,13882,0,5.714,127,0,0.0,174130.11,0.0,71.678,1593.036,0.0,0.0,1.01,,,,,,,,,,,,,169.0,2.138,0.0304,32.9,tests performed,,,,,,379.0,,,,,4747.0,239.0,0.299,46.3,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-07-03,13882,0,5.714,127,0,0.0,174130.11,0.0,71.678,1593.036,0.0,0.0,1.01,,,,,,,,,,,,,174.0,2.202,0.0296,33.8,tests performed,,,,,,293.0,,,,,3670.0,190.0,0.238,46.3,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-07-04,13918,36,5.143,127,0,0.0,174581.66,451.569,64.51,1593.036,0.0,0.0,1.02,,,,,,,,,,,,,178.0,2.252,0.0289,34.6,tests performed,,,,,,207.0,,,,,2593.0,141.0,0.177,46.3,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-07-05,13918,0,5.143,127,0,0.0,174581.66,0.0,64.51,1593.036,0.0,0.0,1.03,,,,,,,,,198055,,2505.947,,182.0,2.303,0.0283,35.4,tests performed,,,,,,121.0,,,,,1515.0,92.0,0.115,46.3,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-07-06,13918,0,5.143,127,0,0.0,174581.66,0.0,64.51,1593.036,0.0,0.0,1.04,,,,,,,,,,,,,192.0,2.429,0.0677,14.8,tests performed,,,,,,121.0,,,,,1515.0,92.0,0.115,46.3,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-07-07,13918,0,5.143,127,0,0.0,174581.66,0.0,64.51,1593.036,0.0,0.0,1.06,,,,,,,,,,,,,202.0,2.556,0.0778,12.9,tests performed,,,,,,121.0,,,,,1515.0,92.0,0.115,46.3,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-07-08,13918,0,5.143,127,0,0.0,174581.66,0.0,64.51,1593.036,0.0,0.0,1.07,,,,,,,,,,,,,213.0,2.695,0.0885,11.3,tests performed,,,,,,121.0,,,,,1515.0,92.0,0.115,46.3,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-07-09,13918,0,5.143,127,0,0.0,174581.66,0.0,64.51,1593.036,0.0,0.0,1.08,,,,,,,,,,,,,223.0,2.822,0.1006,9.9,tests performed,,,,,,121.0,,,,,1515.0,92.0,0.115,46.3,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-07-10,13918,0,5.143,127,0,0.0,174581.66,0.0,64.51,1593.036,0.0,0.0,1.09,,,,,,,,,,,,,233.0,2.948,0.0963,10.4,tests performed,,,,,,121.0,,,,,1515.0,92.0,0.115,46.3,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-07-11,14075,157,22.429,127,0,0.0,176551.02,1969.344,281.335,1593.036,0.0,0.0,1.1,,,,,,,,,199577,,2525.204,,243.0,3.075,0.0923,10.8,tests performed,,,,,,121.0,,,,,1515.0,92.0,0.115,46.3,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-07-12,14075,0,22.429,127,0,0.0,176551.02,0.0,281.335,1593.036,0.0,0.0,1.11,,,,,,,,,,,,,245.0,3.1,0.1382,7.2,tests performed,70018,43008,27010,,,121.0,87.69,53.87,33.83,,1515.0,92.0,0.115,46.3,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-07-13,14075,0,22.429,127,0,0.0,176551.02,0.0,281.335,1593.036,0.0,0.0,1.11,,,,,,,,,,,,,236.0,2.986,0.1065,9.4,tests performed,,,,,,355.0,,,,,4446.0,190.0,0.238,46.3,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-07-14,14075,0,22.429,127,0,0.0,176551.02,0.0,281.335,1593.036,0.0,0.0,1.11,,,,,,,,,,,,,228.0,2.885,0.0915,10.9,tests performed,,,,,,589.0,,,,,7377.0,288.0,0.361,46.3,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-07-15,14075,0,22.429,127,0,0.0,176551.02,0.0,281.335,1593.036,0.0,0.0,1.11,,,,,,,,,,,,,219.0,2.771,0.1233,8.1,tests performed,,,,,,824.0,,,,,10320.0,386.0,0.483,46.3,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-07-16,14075,0,22.429,127,0,0.0,176551.02,0.0,281.335,1593.036,0.0,0.0,1.11,,,,,,,,,,,,,210.0,2.657,0.1347,7.4,tests performed,,,,,,1058.0,,,,,13251.0,483.0,0.605,46.3,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-07-17,14075,0,22.429,127,0,0.0,176551.02,0.0,281.335,1593.036,0.0,0.0,1.11,,,,,,,,,,,,,202.0,2.556,0.14,7.1,tests performed,,,,,,1293.0,,,,,16194.0,581.0,0.728,46.3,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-07-18,14273,198,28.286,127,0,0.0,179034.64,2483.63,354.804,1593.036,0.0,0.0,1.1,,,,,,,,,,,,,193.0,2.442,0.1466,6.8,tests performed,,,,,,1527.0,,,,,19125.0,679.0,0.85,46.3,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-07-19,14273,0,28.286,127,0,0.0,179034.64,0.0,354.804,1593.036,0.0,0.0,1.1,,,,,,,,,201122,,2544.753,,193.0,2.442,0.151,6.6,tests performed,82349,48445,33904,,,1762.0,103.14,60.68,42.46,,22068.0,777.0,0.973,46.3,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-07-20,14273,0,28.286,127,0,0.0,179034.64,0.0,354.804,1593.036,0.0,0.0,1.09,,,,,,,,,,,,,196.0,2.48,0.1545,6.5,tests performed,,,,,,1554.0,,,,,19463.0,691.0,0.865,46.3,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-07-21,14273,0,28.286,127,0,0.0,179034.64,0.0,354.804,1593.036,0.0,0.0,1.08,,,,,,,,,,,,,198.0,2.505,0.153,6.5,tests performed,,,,,,1346.0,,,,,16858.0,605.0,0.758,46.3,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-07-22,14273,0,28.286,127,0,0.0,179034.64,0.0,354.804,1593.036,0.0,0.0,1.08,,,,,,,,,,,,,201.0,2.543,0.1599,6.3,tests performed,,,,,,1138.0,,,,,14253.0,520.0,0.651,46.3,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-07-23,14273,0,28.286,127,0,0.0,179034.64,0.0,354.804,1593.036,0.0,0.0,1.07,,,,,,,,,,,,,203.0,2.569,0.1583,6.3,tests performed,,,,,,930.0,,,,,11648.0,434.0,0.544,46.3,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
AND,Europe,Andorra,2021-07-24,14273,0,28.286,127,0,0.0,179034.64,0.0,354.804,1593.036,0.0,0.0,1.06,,,,,,,,,,,,,206.0,2.606,0.156,6.4,tests performed,,,,,,721.0,,,,,9030.0,348.0,0.436,46.3,163.755,,,,,,109.135,7.97,29.0,37.8,,,83.73,0.868,79843,,,,
